738626033,Moscow,0
738626033,Moscow,0
738626033,Moscow,0
738626033,Moscow,0
738626033,Moscow,1
738626033,Moscow,0
738626033,Moscow,1
738626033,Moscow,0
738626033,Moscow,1
738626033,Moscow,0
738626033,Moscow,1
738626033,Moscow,0
